Time,Lat,Lon,Heading,TargetDist,TargetBear,MotorL,MotorR,Fix
1765533580.11,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533582.12,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533584.12,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533586.13,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533588.15,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533590.15,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533592.16,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533594.17,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533596.18,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533598.19,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533600.20,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533602.21,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533604.23,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533606.24,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533608.25,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533610.26,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533612.27,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533614.28,0,0,309.38,0.00,0.00,0.00,0.00,0
1765533616.29,0,0,317.06,0.00,0.00,0.00,0.00,0
1765533618.29,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533620.30,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533622.31,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533624.32,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533626.33,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533628.34,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533630.35,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533632.36,0,0,318.50,0.00,0.00,0.00,0.00,0
1765533634.37,0,0,318.56,0.00,0.00,0.00,0.00,0
1765533636.38,0,0,318.00,0.00,0.00,0.00,0.00,0
1765533638.40,0,0,316.69,0.00,0.00,0.00,0.00,0
1765533640.40,0,0,317.06,0.00,0.00,0.00,0.00,0
1765533642.41,0,0,317.06,0.00,0.00,0.00,0.00,0
1765533644.42,0,0,317.44,0.00,0.00,0.00,0.00,0
1765533646.43,0,0,317.75,0.00,0.00,0.00,0.00,0
1765533648.45,0,0,317.75,0.00,0.00,0.00,0.00,0
1765533650.45,0,0,319.00,0.00,0.00,0.00,0.00,0
1765533652.46,0,0,319.12,0.00,0.00,0.00,0.00,0
1765533654.47,0,0,318.25,0.00,0.00,0.00,0.00,0
1765533656.48,0,0,318.12,0.00,0.00,0.00,0.00,0
1765533658.49,0,0,318.00,0.00,0.00,0.00,0.00,0
1765533660.50,0,0,317.94,0.00,0.00,0.00,0.00,0
1765533662.51,0,0,315.69,0.00,0.00,0.00,0.00,0
1765533664.52,0,0,308.00,0.00,0.00,0.00,0.00,0
1765533666.53,0,0,308.00,0.00,0.00,0.00,0.00,0
1765533668.54,0,0,308.00,0.00,0.00,0.00,0.00,0
1765533670.55,0,0,308.38,0.00,0.00,0.00,0.00,0
1765533672.56,0,0,308.38,0.00,0.00,0.00,0.00,0
1765533674.57,0,0,308.38,0.00,0.00,0.00,0.00,0
1765533676.58,0,0,308.38,0.00,0.00,0.00,0.00,0
1765533678.59,0,0,308.50,0.00,0.00,0.00,0.00,0
1765533680.60,0,0,311.56,0.00,0.00,0.00,0.00,0
1765533682.61,0,0,313.75,0.00,0.00,0.00,0.00,0
1765533684.61,0,0,11.00,0.00,0.00,0.00,0.00,0
1765533686.63,0,0,25.06,0.00,0.00,0.00,0.00,0
1765533688.64,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533690.65,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533692.65,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533694.66,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533696.67,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533698.68,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533700.69,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533702.70,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533704.71,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533706.72,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533708.73,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533710.74,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533712.75,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533714.76,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533716.77,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533718.78,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533720.79,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533722.80,0,0,25.69,0.00,0.00,0.00,0.00,0
1765533724.81,0,0,25.69,0.00,0.00,0.00,0.00,0
